X,Y,Nombre
3.602862810014198185e+05,2.808311799347943626e+06
3.598895611107152654e+05,2.808312168101393618e+06
3.602139615345462225e+05,2.808312404349220917e+06
3.599314386243245099e+05,2.808310975873981137e+06
3.602674316176809953e+05,2.808306084898976609e+06
3.602523120507405838e+05,2.808295268598326016e+06
3.601692471290467656e+05,2.808295169246042613e+06
3.602180039017228410e+05,2.808294553902861197e+06
3.600860729059204459e+05,2.808253801152515691e+06
3.601492531687705778e+05,2.808252509222703986e+06
3.600166520724149887e+05,2.808197066877582110e+06
3.602251453560147202e+05,2.808179728301517200e+06
3.600772256006862735e+05,2.808151276950177271e+06
3.600724695253037498e+05,2.808148025308089331e+06
3.600396901218919666e+05,2.808145627008045558e+06
3.601394094406666700e+05,2.808116229728305712e+06
3.600868729539417545e+05,2.808098190202288330e+06
3.601136995641523972e+05,2.808038719206875190e+06
3.602630739146474516e+05,2.808790818562909961e+06
3.596045995620558388e+05,2.808784453250787221e+06
3.597865549279866391e+05,2.808784443992152810e+06
3.603498149269541609e+05,2.808773694715973921e+06
3.595768474254828761e+05,2.808757971198474057e+06
3.596993252024108078e+05,2.808751027874939144e+06
3.605123556354978937e+05,2.808738104255379643e+06
3.604230931348475860e+05,2.808737669364028145e+06
3.600365699346092879e+05,2.808735613946877886e+06
3.600321465921844356e+05,2.808735216537741013e+06
3.599132291980087757e+05,2.808733225218839012e+06
3.596764157869970659e+05,2.808726514158023056e+06
3.598993741997251636e+05,2.808720885771960020e+06
3.602367962384843850e+05,2.808714948671745136e+06
3.603721456323870225e+05,2.808715004223559517e+06
3.598480586196159129e+05,2.808713948739077430e+06
3.595027731887050904e+05,2.808710831301937345e+06
3.602985246822798508e+05,2.808699193635079078e+06
3.598650596400662907e+05,2.808696474915708415e+06
3.602922911660888349e+05,2.808695038247744087e+06
3.599966342042181059e+05,2.808696883221548051e+06
3.595239558326975093e+05,2.808690366993662901e+06
3.597951436788024730e+05,2.808680745092551690e+06
3.601612440845783567e+05,2.808666166242312174e+06
3.598394820178669179e+05,2.808666169347693212e+06
3.604402157842200249e+05,2.808657695770215709e+06
3.605269402771439054e+05,2.808648953115674667e+06
3.602363819279021118e+05,2.808641370292944368e+06
3.596341082776986295e+05,2.808641099477846641e+06
3.596132667489521555e+05,2.808630472878593951e+06
3.601411378549132496e+05,2.808627488807588350e+06
3.604918341029844014e+05,2.808627086167072412e+06
3.602386038003956783e+05,2.808625802500650287e+06
3.599213505188073032e+05,2.808625104721549898e+06
3.602314983014393947e+05,2.808615110156456009e+06
3.601761133104054607e+05,2.808604451112295967e+06
3.603033359466754482e+05,2.808604678319219965e+06
3.602244780387931387e+05,2.808603059380614664e+06
3.604480529663421912e+05,2.808596373322896659e+06
3.603367335209146258e+05,2.808595627592519857e+06
3.599141157760466449e+05,2.808592818597721402e+06
3.604405275146428612e+05,2.808590923689857125e+06
3.603656146848251228e+05,2.808586607313841581e+06
3.604322859943219810e+05,2.808585111260734499e+06
3.604874213203354157e+05,2.808581660349656828e+06
3.604251765932362177e+05,2.808579978593531996e+06
3.604187595413995441e+05,2.808575291409152560e+06
3.604108257318561082e+05,2.808569658455124125e+06
3.604022704564388841e+05,2.808563601720107719e+06
3.603395578177864663e+05,2.808560868137945421e+06
3.603957581607903121e+05,2.808558892513401341e+06
3.600028714833593694e+05,2.808553923800359946e+06
3.601549406759265112e+05,2.808552664144920651e+06
3.603175650616177008e+05,2.808552340056071989e+06
3.599496647183073801e+05,2.808551193031859584e+06
3.597443550266058883e+05,2.808547137603185140e+06
3.603684231867328053e+05,2.808539579528161325e+06
3.598665597301059170e+05,2.808533286991217639e+06
3.603534222863354953e+05,2.808528711212379858e+06
3.603471996906150598e+05,2.808524267067190260e+06
3.599414551346352091e+05,2.808521661687073298e+06
3.600007677856609225e+05,2.808522361639940180e+06
3.603414518708668766e+05,2.808520234510446899e+06
3.599393051679256605e+05,2.808516837011950091e+06
3.603322821285533719e+05,2.808513767774178181e+06
3.599725491427439847e+05,2.808512326722439378e+06
3.603252690813473309e+05,2.808508848913480062e+06
3.603096613263431354e+05,2.808497763296313584e+06
3.599235631516159046e+05,2.808485630779945292e+06
3.599027761896366719e+05,2.808472607847344130e+06
3.602750485344976187e+05,2.808472964966154192e+06
3.602700006124591455e+05,2.808469326322280336e+06
3.600783285386420903e+05,2.808467197061862797e+06
3.603398595675001270e+05,2.808467079648166895e+06
3.598961930877330597e+05,2.808467149568269961e+06
3.598234032935781288e+05,2.808461478560124990e+06
3.600753414925593534e+05,2.808460850397294853e+06
3.600674289297123905e+05,2.808453909106457606e+06
3.602408094663828961e+05,2.808448466615794692e+06
3.602316371986651211e+05,2.808442059639812447e+06
3.602234061490583117e+05,2.808436167443981394e+06
3.602166070567466086e+05,2.808431336190355476e+06
3.603730901335231028e+05,2.808428530458231457e+06
3.602113512588222511e+05,2.808427509693632834e+06
3.602023430426845443e+05,2.808420994781449903e+06
3.600668574668401270e+05,2.808420539924860466e+06
3.601938688498285483e+05,2.808414784673302434e+06
3.601808077588466113e+05,2.808405344519498292e+06
3.601732281372291618e+05,2.808399869888142683e+06
3.601647298010474769e+05,2.808393818121736869e+06
3.601588487027054070e+05,2.808389542012160178e+06
3.601502836565868929e+05,2.808383402031518053e+06
3.601435111361375311e+05,2.808378536542053334e+06
3.598396222158027231e+05,2.808378830279242247e+06
3.601371801401908742e+05,2.808374242447145749e+06
3.600601713512345450e+05,2.808371196818895638e+06
3.601296209743467625e+05,2.808368881065739784e+06
3.601261929611008381e+05,2.808366678005531896e+06
3.601209559520826442e+05,2.808362877141021192e+06
3.600462927404223592e+05,2.808359208737246227e+06
3.601151079820228624e+05,2.808358655996687710e+06
3.601062574507885147e+05,2.808352423083059955e+06
3.601700627957211109e+05,2.808348927863870282e+06
3.600107906094818609e+05,2.808348640004465356e+06
3.600996944131778437e+05,2.808347732019629795e+06
3.601636775639762054e+05,2.808345873524085619e+06
3.600294139495308627e+05,2.808345406888840254e+06
3.600919065894083469e+05,2.808342112666218542e+06
3.600852319463528111e+05,2.808337292283736635e+06
3.600081208585924469e+05,2.808330676301803906e+06
3.600692861840472324e+05,2.808325903440235183e+06
3.598520332171570044e+05,2.808320500873622950e+06
3.602972129376456141e+05,2.808318998918639496e+06
3.599834725446517696e+05,2.808315548029875848e+06
3.600539118846141500e+05,2.808314884701682720e+06
3.599805959866560879e+05,2.808310534727217164e+06
3.600482849234909518e+05,2.808310690178933088e+06
3.600435440374255995e+05,2.808307449795626570e+06
3.600367820685542538e+05,2.808302643101750873e+06
3.600306485265576048e+05,2.808298424087599851e+06
3.600222749589364976e+05,2.808292447709844448e+06
3.602115804392450373e+05,2.808293161284085363e+06
3.600169993154797703e+05,2.808288880139616318e+06
3.600092579504375462e+05,2.808283374284308404e+06
3.600029581610360183e+05,2.808278758531199768e+06
3.602002047564437380e+05,2.808280477927615866e+06
3.599339224690642441e+05,2.808274576151109766e+06
3.599947189377430477e+05,2.808272887529637665e+06
3.599861630628894200e+05,2.808266805771332234e+06
3.599798522445354611e+05,2.808262455331675708e+06
3.599712141599150491e+05,2.808256072163614910e+06
3.599642544829159742e+05,2.808251057686459273e+06
3.599584958039301564e+05,2.808246980183247011e+06
3.599500647423178889e+05,2.808240925035425927e+06
3.599450938557155896e+05,2.808237422003335319e+06
3.599354249747078866e+05,2.808230509070136119e+06
3.600818409445888246e+05,2.808156425305312499e+06
3.601418262523973244e+05,2.808040105224655941e+06
3.597195509062118945e+05,2.808766695187299978e+06
3.598680598201457178e+05,2.808762945439795963e+06
3.602252687608576380e+05,2.808756820852206089e+06
3.597021950257522403e+05,2.808734802173583303e+06
3.599026243948112242e+05,2.808728197779592592e+06
3.602469158935142914e+05,2.808721823208835442e+06
3.601895055848367629e+05,2.808709963713298552e+06
3.599853134333884227e+05,2.808674656864317600e+06
3.597633035323709482e+05,2.808668201819529291e+06
3.603456956320831669e+05,2.808646179492917843e+06
3.596867156020088587e+05,2.808590957020945847e+06
3.602823346861191676e+05,2.808589457121944521e+06
3.603344878165007103e+05,2.808559259155379608e+06
3.597220510562781128e+05,2.808548459882568102e+06
3.604408573590023443e+05,2.808540881445506588e+06
3.599633433171139332e+05,2.808493833931274246e+06
3.599797614400536404e+05,2.808427696827925742e+06
3.600765979782337672e+05,2.808426429638156202e+06
3.599978890414417838e+05,2.808421682705051731e+06
3.602644407549308962e+05,2.808377471396386158e+06
3.599592604162200587e+05,2.808376081246092450e+06
3.600456776241362095e+05,2.808373614513238426e+06
3.598510355424854788e+05,2.808361030642988160e+06
3.599383973753420869e+05,2.808354584048657678e+06
3.599450644421854522e+05,2.808356472810363397e+06
3.599505079507386545e+05,2.808354859282649588e+06
3.602309149330904474e+05,2.808348473349020816e+06
3.600970735662119114e+05,2.808255979577256367e+06
3.601643026014927309e+05,2.808255754592405632e+06
3.601583272428344935e+05,2.808255479610922281e+06
3.600908731940477155e+05,2.808254679664788768e+06
3.601235296996399993e+05,2.808254661484194454e+06
3.601167533188760281e+05,2.808254122559444048e+06
3.600782946612700471e+05,2.808251813191140071e+06
3.600510880474076257e+05,2.808148676457878202e+06
3.600481896796789370e+05,2.808147724962013774e+06
3.600591546235408168e+05,2.808135737673961557e+06
3.601467765495284693e+05,2.808118968803124502e+06
3.601198476604515454e+05,2.808089445336594712e+06
3.596104959733231226e+05,2.808790137157178950e+06
3.596022438651045668e+05,2.808782629828597419e+06
3.597419488023223821e+05,2.808781771758299321e+06
3.595970149798233178e+05,2.808777273046449292e+06
3.595938125898042927e+05,2.808773701125798281e+06
3.595866942475613323e+05,2.808767445136800408e+06
3.595830177110953373e+05,2.808763407908655237e+06
3.595325396812582621e+05,2.808760612263571471e+06
3.602012360683459556e+05,2.808760078445350286e+06
3.595711219970802194e+05,2.808752546140051447e+06
3.595686764656769810e+05,2.808750561658295803e+06
3.595596094878843287e+05,2.808741810499318875e+06
3.595514831259908970e+05,2.808735081931421068e+06
3.599083563565071672e+05,2.808731829887959175e+06
3.603523666674187407e+05,2.808725892379275057e+06
3.597517671256367466e+05,2.808718948402415961e+06
3.595334607891773921e+05,2.808717053793150000e+06
3.599637137097164523e+05,2.808710523043827619e+06
3.598190568788477103e+05,2.808706318300505169e+06
3.601598046042372589e+05,2.808695404533239547e+06
3.598069561525271856e+05,2.808693250132855028e+06
3.599901475053439499e+05,2.808692423402808607e+06
3.602605197403593920e+05,2.808674260502465069e+06
3.597395759176947176e+05,2.808668427994774189e+06
3.605438503830463742e+05,2.808658921194456052e+06
3.605378143064578180e+05,2.808655405062172562e+06
3.600730721255762619e+05,2.808653914320063777e+06
3.605321381415822543e+05,2.808652106749473605e+06
3.605211347338731284e+05,2.808645524775099475e+06
3.605162237248145975e+05,2.808642703536501154e+06
3.605101571842127014e+05,2.808638777330290526e+06
3.605045190748992609e+05,2.808635217198502738e+06
3.604994727193707949e+05,2.808632048004010692e+06
3.604955974867682671e+05,2.808629516924445517e+06
3.604857397522213287e+05,2.808622954866313376e+06
3.604797393920624163e+05,2.808618812288118992e+06
3.604749851384444628e+05,2.808615622026750352e+06
3.604697724072606652e+05,2.808611955606968608e+06
3.604638324222424999e+05,2.808607719050139654e+06
3.604569618344113696e+05,2.808602789557515178e+06
3.604529838178616483e+05,2.808600067518584896e+06
3.604445944254172500e+05,2.808593790163504425e+06
3.604353438701721607e+05,2.808587207273442764e+06
3.597916759250189643e+05,2.808584336777077522e+06
3.604279684274768224e+05,2.808581957626936492e+06
3.604144497589044622e+05,2.808572243995307013e+06
3.604059254377261968e+05,2.808566125359697267e+06
3.603884331597190467e+05,2.808553722686082125e+06
3.603835907638012432e+05,2.808550293092458043e+06
3.599979312517674989e+05,2.808550096136024222e+06
3.603764653361126548e+05,2.808545210101397708e+06
3.603720900734966854e+05,2.808542210303394124e+06
3.603625012626544340e+05,2.808535225479613058e+06
3.603565891430861084e+05,2.808530919397020712e+06
3.603005857816026546e+05,2.808530461094548460e+06
3.603374879965802538e+05,2.808517511966501363e+06
3.603177058568180073e+05,2.808503462912518997e+06
3.597096455497590359e+05,2.808503581952122506e+06
3.603142532686312916e+05,2.808500963080850430e+06
3.603413474874971434e+05,2.808497648489229847e+06
3.600920543970222352e+05,2.808496708650347777e+06
3.603040145588363521e+05,2.808493749280889984e+06
3.602992190328997676e+05,2.808490330463483464e+06
3.602935559478870127e+05,2.808486287598462775e+06
3.602896565541702439e+05,2.808483464259164408e+06
3.602844269169640611e+05,2.808479727668670006e+06
3.602780344280052814e+05,2.808475064824756235e+06
3.602637169019593275e+05,2.808464865511545446e+06
3.602595833205165691e+05,2.808461965706808958e+06
3.602544251161693246e+05,2.808458229116313625e+06
3.602473683016215800e+05,2.808453156776164658e+06
3.602363319249006454e+05,2.808445341826207936e+06
3.602269146929845447e+05,2.808438633944561705e+06
3.602189142127726227e+05,2.808432967659444548e+06
3.602063579035511357e+05,2.808423912713620346e+06
3.601973295838676277e+05,2.808417218719927594e+06
3.601878290136158466e+05,2.808410496950328350e+06
3.601838287735099439e+05,2.808407469376417808e+06
3.601762449849757832e+05,2.808402136402189732e+06
3.601680778280927334e+05,2.808396282629697584e+06
3.601539269787179073e+05,2.808385920827428345e+06
3.600613949540904141e+05,2.808385823775140103e+06
3.601460209486195818e+05,2.808380304538944270e+06
3.600373052728640032e+05,2.808372707011321560e+06
3.601333757451735437e+05,2.808371571793646086e+06
3.601110744065827457e+05,2.808355806188584305e+06
3.600396534530242207e+05,2.808353493844289798e+06
3.600956449090312235e+05,2.808344830737160519e+06
3.602836919104408589e+05,2.808342330905491021e+06
3.600781036775845569e+05,2.808332130699483678e+06
3.600745722156158299e+05,2.808329662115709856e+06
3.602360152392255841e+05,2.808324808275884483e+06
3.600637465658291476e+05,2.808321850141742732e+06
3.600591595257958397e+05,2.808318534188558813e+06
3.599744995422984939e+05,2.808306609501332045e+06
3.600263550357672502e+05,2.808295262646345422e+06
3.599430365426872740e+05,2.808291079065620899e+06
3.600128685119814472e+05,2.808285877564021386e+06
3.599893528147870675e+05,2.808269121549461037e+06
3.599100803603577660e+05,2.808266285189616028e+06
3.599753162579867058e+05,2.808259062702981755e+06
3.599528982457262464e+05,2.808242980452575721e+06
3.599403974953950965e+05,2.808234147714011371e+06
3.602602822261031251e+05,2.808231333509571385e+06
3.602570015328971785e+05,2.808228695700179320e+06
3.600815999101656489e+05,2.808097235721104313e+06
3.601438763754516840e+05,2.808050933384411503e+06
3.596123916964289383e+05,2.808792249022142030e+06
3.604362939271973446e+05,2.808781344200883061e+06
3.600607797210839344e+05,2.808775194614975713e+06
3.603355323236394324e+05,2.808761834403498098e+06
3.595399401254542754e+05,2.808723348106154241e+06
3.600613872136877035e+05,2.808708633307526819e+06
3.597360518966490054e+05,2.808710448974740226e+06
3.598140828960842919e+05,2.808702370571345557e+06
3.601179878650268656e+05,2.808699188863394782e+06
3.595998562217914150e+05,2.808690471153315622e+06
3.599580096636394155e+05,2.808677136403087527e+06
3.602668337557086488e+05,2.808658702459185384e+06
3.601186232467826339e+05,2.808653718923793640e+06
3.595484692088231095e+05,2.808650310167152435e+06
3.598582258965518558e+05,2.808644897833188530e+06
3.601434305153564783e+05,2.808642099410515279e+06
3.601434096807725728e+05,2.808631882836561184e+06
3.597822213345386554e+05,2.808631787604878191e+06
3.601382427039690083e+05,2.808623579824231565e+06
3.597591532832608791e+05,2.808615655357839074e+06
3.603068083773229155e+05,2.808611011226115748e+06
3.600937733681244426e+05,2.808608595833205152e+06
3.600170161293544807e+05,2.808603429865275510e+06
3.599160226990162046e+05,2.808600836355703417e+06
3.598788331940674107e+05,2.808600865444654133e+06
3.600087007404522737e+05,2.808591696287407074e+06
3.600167928854646161e+05,2.808575958030929789e+06
3.599028800919771893e+05,2.808550755182555411e+06
3.598569924891858245e+05,2.808544582365889568e+06
3.604471660083424649e+05,2.808544424440015107e+06
3.597693396089593298e+05,2.808520318920347374e+06
3.597659779353205231e+05,2.808515931769876741e+06
3.598910464939898229e+05,2.808500639573222026e+06
3.599359200576966396e+05,2.808486258591551799e+06
3.597981710098329349e+05,2.808483060440204106e+06
3.597970633712339331e+05,2.808475097635047045e+06
3.602727047977606999e+05,2.808429985101659317e+06
3.602990856915629120e+05,2.808427218046604190e+06
3.600615214322702959e+05,2.808415868810826447e+06
3.599872282633022987e+05,2.808413468972422648e+06
3.597932272034761263e+05,2.808379904826276470e+06
3.599967493626454379e+05,2.808362972372703254e+06
3.599291259855132084e+05,2.808353348020776641e+06
3.599002540602292866e+05,2.808317475436321925e+06
3.602356929976614774e+05,2.808287533008104656e+06
3.602050800490728579e+05,2.808783694042651914e+06
3.597810962670087465e+05,2.808770715749901719e+06
3.604278434199735057e+05,2.808698699765894096e+06
3.604203045059277210e+05,2.808685373740150128e+06
3.601750782482781215e+05,2.808682034221432172e+06
3.604371709029128542e+05,2.808676028215601109e+06
3.604396357944525080e+05,2.808663993769551162e+06
3.596735481449933723e+05,2.808624204782147892e+06
3.603443661872067605e+05,2.808618844032012857e+06
3.603374213259116514e+05,2.808599123137732036e+06
3.603653396683178726e+05,2.808594456785283517e+06
3.603042330593462684e+05,2.808566282211880665e+06
3.604463445304635679e+05,2.808551209697403945e+06
3.597972222349359654e+05,2.808531580066818744e+06
3.597053463499097270e+05,2.808491759996852838e+06
